time,close,Volume,K,RSI,Volume delta for the bar,Up volume for the bar,Dn volume for the bar,Total volume
2022-10-10T12:00:00+02:00,19267.5,4233.331,25.50691106,37.58509977,-479.883,1876.724,-2356.607,4233.331
2022-10-10T13:00:00+02:00,19323.5,4743.498,43.6560899,42.96710301,1555.646,3149.572,-1593.926,4743.498
2022-10-10T14:00:00+02:00,19410.5,6375.457,57.16231914,50.15776814,1940.139,4157.798,-2217.659,6375.457
2022-10-10T15:00:00+02:00,19304,9225.778,65.30381626,43.00918626,-2380.692,3422.543,-5803.235,9225.778
2022-10-10T16:00:00+02:00,19253.5,12482.795,60.98736069,40.09136309,-2361.971,5060.412,-7422.383,12482.795
2022-10-10T17:00:00+02:00,19266,7379.784,49.58306922,41.1555227,-107.536,3636.124,-3743.66,7379.784
2022-10-10T18:00:00+02:00,19137.5,15485.867,37.37027921,34.39226535,-5140.981,5172.443,-10313.424,15485.867
2022-10-10T19:00:00+02:00,19313.5,12966.119,51.37492026,47.19249268,4741.351,8853.735,-4112.384,12966.119
2022-10-10T20:00:00+02:00,19215,6899.632,53.46023405,42.2270126,-1583.84,2657.896,-4241.736,6899.632
2022-10-10T21:00:00+02:00,19209.5,3788.257,66.62503376,41.96152105,757.285,2272.771,-1515.486,3788.257
2022-10-10T22:00:00+02:00,19241.5,1659.817,61.75471981,44.16124427,224.889,942.353,-717.464,1659.817
2022-10-10T23:00:00+02:00,19238,2021.77,64.7591549,43.96497082,-5.866,1007.952,-1013.818,2021.77
2022-10-11T00:00:00+02:00,19126,16311.337,53.48813087,38.12553532,-5056.545,5627.396,-10683.941,16311.337
2022-10-11T01:00:00+02:00,19122.5,3883.289,38.0556972,37.95587597,39.221,1961.255,-1922.034,3883.289
2022-10-11T02:00:00+02:00,19042.5,14884.882,15.42794775,34.20869255,-2940.814,5972.034,-8912.848,14884.882
2022-10-11T03:00:00+02:00,19029.5,5885.303,7.53461671,33.62771238,168.851,3027.077,-2858.226,5885.303
2022-10-11T04:00:00+02:00,19054,4631.586,5.434597867,35.83928616,455.03,2543.308,-2088.278,4631.586
2022-10-11T05:00:00+02:00,19042,2983.724,9.348042154,35.22026274,-322.26,1330.732,-1652.992,2983.724
2022-10-11T06:00:00+02:00,19038.5,2688.58,12.79447448,35.0302153,106.878,1397.729,-1290.851,2688.58
2022-10-11T07:00:00+02:00,19032.5,2687.552,9.957243505,34.68469372,886.94,1787.246,-900.306,2687.552
2022-10-11T08:00:00+02:00,19051.5,5761.743,13.86431302,36.81021893,783.695,3272.719,-2489.024,5761.743
2022-10-11T09:00:00+02:00,19077.5,3922.351,29.63981118,39.70195692,233.097,2077.724,-1844.627,3922.351
2022-10-11T10:00:00+02:00,19103.5,4038.816,55.2265226,42.53404901,1068.078,2553.447,-1485.369,4038.816
2022-10-11T11:00:00+02:00,19058,4205.885,64.64464995,39.07522567,-1438.081,1383.902,-2821.983,4205.885
2022-10-11T12:00:00+02:00,19085.5,2984.953,72.86431963,42.13783977,340.593,1662.773,-1322.18,2984.953
2022-10-11T13:00:00+02:00,19150,4024.376,78.01357466,48.65699518,1671.914,2848.145,-1176.231,4024.376
2022-10-11T14:00:00+02:00,19140,15338.585,92.11569665,47.75858816,-1140.405,7099.09,-8239.495,15338.585
2022-10-11T15:00:00+02:00,18987,15983.457,71.30664869,36.61818747,-4078.161,5952.648,-10030.809,15983.457
2022-10-11T16:00:00+02:00,19026.5,22920.685,53.16746058,40.47842555,-3856.505,9532.09,-13388.595,22920.685
2022-10-11T17:00:00+02:00,19132.5,12225.557,55.16003076,49.3869434,201.153,6213.355,-6012.202,12225.557
2022-10-11T18:00:00+02:00,19144,8329.446,81.86081189,50.25678772,-1106.206,3611.62,-4717.826,8329.446
2022-10-11T19:00:00+02:00,19117,2908.95,95.51995139,48.16387558,-197.248,1355.851,-1553.099,2908.95
2022-10-11T20:00:00+02:00,18965,9205.84,70.25708722,38.45491685,-3161.476,3022.182,-6183.658,9205.84
2022-10-11T21:00:00+02:00,18989.5,9363.709,46.4981883,40.53564398,164.643,4764.176,-4599.533,9363.709
2022-10-11T22:00:00+02:00,19010.5,3048.4,31.61758121,42.33522041,718.108,1883.254,-1165.146,3048.4
2022-10-11T23:00:00+02:00,19005.5,3096.575,36.72307518,42.00923829,332.131,1714.353,-1382.222,3096.575
2022-10-12T00:00:00+02:00,19034.5,1634.444,46.82846894,44.67034675,145.76,890.102,-744.342,1634.444
2022-10-12T01:00:00+02:00,19052.5,1793.236,56.56008999,46.31699109,284.448,1038.842,-754.394,1793.236
2022-10-12T02:00:00+02:00,19085,6797.256,74.26557134,49.25357776,1005.27,3901.263,-2895.993,6797.256
2022-10-12T03:00:00+02:00,19055,2825.159,79.25880224,46.71336716,-936.697,944.231,-1880.928,2825.159
2022-10-12T04:00:00+02:00,19058,1567.452,80.94690956,47.00769371,-80.916,743.268,-824.184,1567.452
2022-10-12T05:00:00+02:00,19043.5,1763.283,70.51154726,45.6939775,454.871,1109.077,-654.206,1763.283
2022-10-12T06:00:00+02:00,19088,3236.926,79.17182151,50.28584522,642.754,1939.84,-1297.086,3236.926
2022-10-12T07:00:00+02:00,19109.5,3054.223,87.11274884,52.3808552,882.267,1968.245,-1085.978,3054.223
2022-10-12T08:00:00+02:00,19144,5316.176,100,55.61325211,1547.22,3431.698,-1884.478,5316.176
2022-10-12T09:00:00+02:00,19108,4654.362,92.34283928,51.67172819,-1042.226,1806.068,-2848.294,4654.362
2022-10-12T10:00:00+02:00,19141,2717.206,90.61548559,54.83192125,527.65,1622.428,-1094.778,2717.206
2022-10-12T11:00:00+02:00,19160.5,3942.288,90.61548559,56.63636514,869.644,2405.966,-1536.322,3942.288
2022-10-12T12:00:00+02:00,19145,3045.284,94.0048354,54.76359079,-383.306,1330.989,-1714.295,3045.284
2022-10-12T13:00:00+02:00,19108,3266.364,78.56344548,50.47312009,-1281.888,992.238,-2274.126,3266.364
2022-10-12T14:00:00+02:00,19070.5,21149.375,47.67651347,46.49706164,-6825.823,7161.776,-13987.599,21149.375
2022-10-12T15:00:00+02:00,19107,10405.759,33.48896056,50.57799279,-215.337,5095.211,-5310.548,10405.759
2022-10-12T16:00:00+02:00,19086.5,4908.301,25.40767671,48.34749749,-165.195,2371.553,-2536.748,4908.301
2022-10-12T17:00:00+02:00,19134,3556.41,46.64305827,53.46803495,294.54,1925.475,-1630.935,3556.41
2022-10-12T18:00:00+02:00,19095.5,3011.752,42.47524635,49.20981838,-567.776,1221.988,-1789.764,3011.752
2022-10-12T19:00:00+02:00,19085.5,2061.531,39.78480488,48.13745831,206.411,1133.971,-927.56,2061.531
2022-10-12T20:00:00+02:00,19103,7321.312,28.22188244,50.18336576,-169.182,3576.065,-3745.247,7321.312
2022-10-12T21:00:00+02:00,19129.5,3326.408,39.52961716,53.19444442,562.176,1944.292,-1382.116,3326.408
2022-10-12T22:00:00+02:00,19165.5,1581.548,67.47008608,56.99709824,565.886,1073.717,-507.831,1581.548
2022-10-12T23:00:00+02:00,19166,2483.78,88.68455897,57.0492912,-69.804,1206.988,-1276.792,2483.78
2022-10-13T00:00:00+02:00,19145.5,4787.641,90.83366197,54.14753211,1875.329,3331.485,-1456.156,4787.641
2022-10-13T01:00:00+02:00,19148,1246.588,82.62846624,54.45179793,61.436,654.012,-592.576,1246.588
2022-10-13T02:00:00+02:00,19138.5,1996.363,69.87580667,53.01222146,-427.841,784.261,-1212.102,1996.363
2022-10-13T03:00:00+02:00,19099,3681.921,48.56385978,47.40087543,-2040.021,820.95,-2860.971,3681.921
2022-10-13T04:00:00+02:00,19079.5,6946.199,23.43572218,44.87551874,-1361.981,2792.109,-4154.09,6946.199
2022-10-13T05:00:00+02:00,19083,1854.271,4.39356809,45.43740639,162.605,1008.438,-845.833,1854.271
2022-10-13T06:00:00+02:00,19085.5,1303.628,4.239339364,45.86189367,-50.468,626.58,-677.048,1303.628
2022-10-13T07:00:00+02:00,19083,2104.113,5.896793663,45.48084289,-270.299,916.907,-1187.206,2104.113
2022-10-13T08:00:00+02:00,19055.5,2874.351,4.358273992,41.40548183,-864.727,1004.812,-1869.539,2874.351
2022-10-13T09:00:00+02:00,19005.5,9433.989,1.657454299,35.22514228,-1989.031,3722.479,-5711.51,9433.989
2022-10-13T10:00:00+02:00,19009,3933.842,1.100843637,35.94589155,-417.814,1758.014,-2175.828,3933.842
2022-10-13T11:00:00+02:00,18985,3099.166,1.100843637,33.21653689,-298.334,1400.416,-1698.75,3099.166
2022-10-13T12:00:00+02:00,18685.5,40336.824,1.100843637,16.44037325,-14664.934,12835.945,-27500.879,40336.824
2022-10-13T13:00:00+02:00,18743.5,13927.276,6.982695233,24.40303906,1509.58,7718.428,-6208.848,13927.276
2022-10-13T14:00:00+02:00,18379,95789.168,6.982695233,14.83525673,4258.724,50023.946,-45765.222,95789.168
2022-10-13T15:00:00+02:00,18422,18620.609,10.51086242,18.87609816,-96.857,9261.876,-9358.733,18620.609
2022-10-13T16:00:00+02:00,18407,9855.53,7.325909673,18.54553174,-218.65,4818.44,-5037.09,9855.53
2022-10-13T17:00:00+02:00,18946,41583.221,40.65924301,51.44833199,14671.191,28127.206,-13456.015,41583.221
2022-10-13T18:00:00+02:00,19074,23295.897,70.46440915,55.99436067,5327.917,14311.907,-8983.99,23295.897
2022-10-13T19:00:00+02:00,19148,12796.953,100,58.41837882,2003.349,7400.151,-5396.802,12796.953
2022-10-13T20:00:00+02:00,19409,22715.159,100,65.61310083,8968.153,15841.656,-6873.503,22715.159
2022-10-13T21:00:00+02:00,19357.5,17134.083,98.47251243,63.28622506,-3269.693,6932.195,-10201.888,17134.083
2022-10-13T22:00:00+02:00,19368.5,8427.555,97.14003534,63.58329141,-394.811,4016.372,-4411.183,8427.555
2022-10-13T23:00:00+02:00,19395.5,3655.068,96.30816236,64.34587932,373.58,2014.324,-1640.744,3655.068
2022-10-14T00:00:00+02:00,19422.5,3040.607,97.51995907,65.1321978,1036.659,2038.633,-1001.974,3040.607
2022-10-14T01:00:00+02:00,19366,2660.889,96.51236054,62.04838098,-138.013,1261.438,-1399.451,2660.889
2022-10-14T02:00:00+02:00,19400,3759.833,95.74583928,63.17821041,539.577,2149.705,-1610.128,3759.833
2022-10-14T03:00:00+02:00,19851.5,27761.805,96.06153014,74.17358844,16650.291,22206.048,-5555.757,27761.805
2022-10-14T04:00:00+02:00,19815,10437.638,97.2754121,72.29414951,-969.736,4733.951,-5703.687,10437.638
2022-10-14T05:00:00+02:00,19801.5,4583.226,97.31476877,71.57180152,-748.458,1917.384,-2665.842,4583.226
2022-10-14T06:00:00+02:00,19798.5,2981.685,93.24804387,71.40106745,375.229,1678.457,-1303.228,2981.685
2022-10-14T07:00:00+02:00,19796,6773.037,89.01087841,71.24853663,-805.299,2983.869,-3789.168,6773.037
2022-10-14T08:00:00+02:00,19782.5,3022.738,82.53168345,70.37426729,361.252,1691.995,-1330.743,3022.738
2022-10-14T09:00:00+02:00,19632.5,13393.242,53.26507502,61.36422684,-2517.612,5437.815,-7955.427,13393.242
2022-10-14T10:00:00+02:00,19605.5,6664.519,25.29510081,59.87815951,-513.059,3075.73,-3588.789,6664.519
2022-10-14T11:00:00+02:00,19639,5953.223,2.932383663,61.13574998,513.895,3233.559,-2719.664,5953.223
2022-10-14T12:00:00+02:00,19680,7185.39,9.460048505,62.67763258,1828.956,4507.173,-2678.217,7185.39
2022-10-14T13:00:00+02:00,19586.5,6039.698,9.460048505,57.11286069,-1867.694,2086.002,-3953.696,6039.698
2022-10-14T14:00:00+02:00,19785.5,13418.11,20.69615904,64.36460535,4685.396,9051.753,-4366.357,13418.11
2022-10-14T15:00:00+02:00,19656.5,11382.515,15.05977583,57.56903809,-1706.487,4838.014,-6544.501,11382.515
2022-10-14T16:00:00+02:00,19455,30293.957,15.05977583,48.88665488,-8446.215,10923.871,-19370.086,30293.957
2022-10-14T17:00:00+02:00,19351,11578.972,0.891281633,45.1055162,-2426.272,4576.35,-7002.622,11578.972
2022-10-14T18:00:00+02:00,19296.5,14171.838,-1.89E-14,43.2190237,-1264.114,6453.862,-7717.976,14171.838
2022-10-14T19:00:00+02:00,19358,4424.021,3.248380497,45.96540374,258.943,2341.482,-2082.539,4424.021
2022-10-14T20:00:00+02:00,19208.5,11840.129,3.248380497,40.79931977,-1464.837,5187.646,-6652.483,11840.129
2022-10-14T21:00:00+02:00,19164,9114.82,3.248380497,39.38053822,-1124.956,3994.932,-5119.888,9114.82
2022-10-14T22:00:00+02:00,19172,3417.854,0.540867463,39.78593029,534.662,1976.258,-1441.596,3417.854
2022-10-14T23:00:00+02:00,19100.5,3989.177,0.540867463,37.37989502,-976.647,1506.265,-2482.912,3989.177
2022-10-15T00:00:00+02:00,19156,3438.964,4.263078918,40.39317896,391.958,1915.461,-1523.503,3438.964
2022-10-15T01:00:00+02:00,19171.5,2605.861,8.494850798,41.24354373,469.667,1537.764,-1068.097,2605.861
2022-10-15T02:00:00+02:00,19197,2687.661,15.05677051,42.6920401,514.373,1601.017,-1086.644,2687.661
2022-10-15T03:00:00+02:00,19168.5,1417.281,16.37677113,41.46177399,-316.981,550.15,-867.131,1417.281
2022-10-15T04:00:00+02:00,19182.5,2500.729,19.79480278,42.34077388,-369.189,1065.77,-1434.959,2500.729
2022-10-15T05:00:00+02:00,19195.5,1235.877,30.07478446,43.19376647,98.091,666.984,-568.893,1235.877
2022-10-15T06:00:00+02:00,19179,1211.545,44.28114423,42.33765846,-412.143,399.701,-811.844,1211.545
2022-10-15T07:00:00+02:00,19167,1216.867,52.82635433,41.69047661,117.321,667.094,-549.773,1216.867
2022-10-15T08:00:00+02:00,19160,1321.718,51.18076218,41.29393638,-303.898,508.91,-812.808,1321.718
2022-10-15T09:00:00+02:00,19157,1640.023,53.33821289,41.11345092,-242.429,698.797,-941.226,1640.023
2022-10-15T10:00:00+02:00,19066,7305.59,36.60233179,35.97676647,-3551.532,1877.029,-5428.561,7305.59
2022-10-15T11:00:00+02:00,19095.5,3415.288,33.76499628,38.65260787,-0.334,1707.477,-1707.811,3415.288
2022-10-15T12:00:00+02:00,19144,3569.698,44.24071342,42.87948193,1347.492,2458.595,-1111.103,3569.698
2022-10-15T13:00:00+02:00,19156.5,1861.746,77.57404675,43.95134996,100.928,981.337,-880.409,1861.746
2022-10-15T14:00:00+02:00,19156.5,2725.483,98.54840636,43.95134996,559.569,1642.526,-1082.957,2725.483
2022-10-15T15:00:00+02:00,19161,4631.538,100,44.38705933,-1148.706,1741.416,-2890.122,4631.538
2022-10-15T16:00:00+02:00,19132.5,2261.602,91.14199944,42.15210797,-473.2,894.201,-1367.401,2261.602
2022-10-15T17:00:00+02:00,19125,1150.743,79.93357445,41.55907523,-288.443,431.15,-719.593,1150.743
2022-10-15T18:00:00+02:00,19117,1884.81,66.10549698,40.8981139,-484.322,700.244,-1184.566,1884.81
2022-10-15T19:00:00+02:00,19099.5,1398.796,55.2815948,39.42114235,23.96,711.378,-687.418,1398.796
2022-10-15T20:00:00+02:00,19111.5,1268.114,53.04482269,40.99471798,200.98,734.547,-533.567,1268.114
2022-10-15T21:00:00+02:00,19090,2227.679,45.67300017,39.03813831,-461.453,883.113,-1344.566,2227.679
2022-10-15T22:00:00+02:00,19093.5,1087.49,46.15989503,39.5439902,51.752,569.621,-517.869,1087.49
2022-10-15T23:00:00+02:00,19062,1806.852,28.74344556,36.60039476,-136.802,835.025,-971.827,1806.852
2022-10-16T00:00:00+02:00,19054.5,2406.914,16.61001221,35.9148945,-668.28,869.317,-1537.597,2406.914
2022-10-16T01:00:00+02:00,19063,11148.72,8.106632286,37.34710012,-858.124,5145.298,-6003.422,11148.72
2022-10-16T02:00:00+02:00,19136,2366.993,38.96827886,48.07906807,834.319,1600.656,-766.337,2366.993
2022-10-16T03:00:00+02:00,19136,1565.201,72.3016122,48.07906807,178.991,872.096,-693.105,1565.201
2022-10-16T04:00:00+02:00,19105,1540.453,89.74998938,44.33858082,-399.711,570.371,-970.082,1540.453
2022-10-16T05:00:00+02:00,19113,798.391,82.72806788,45.51659191,132.949,465.67,-332.721,798.391
2022-10-16T06:00:00+02:00,19122.5,1151.385,79.64052127,46.95234448,27.067,589.226,-562.159,1151.385
2022-10-16T07:00:00+02:00,19137.5,877.685,89.89053189,49.22742545,85.905,481.795,-395.89,877.685
2022-10-16T08:00:00+02:00,19120,1264.192,90.61022053,46.71046536,-191.87,536.161,-728.031,1264.192
2022-10-16T09:00:00+02:00,19123.5,906.921,88.84894189,47.29092136,245.817,576.369,-330.552,906.921
2022-10-16T10:00:00+02:00,19155.5,4125.545,88.84894189,52.3963717,1096.137,2610.841,-1514.704,4125.545
2022-10-16T11:00:00+02:00,19130.5,1114.373,87.16602198,48.44815831,-153.539,480.417,-633.956,1114.373
2022-10-16T12:00:00+02:00,19118.5,3373.169,80.35611119,46.63177593,-1175.713,1098.728,-2274.441,3373.169
2022-10-16T13:00:00+02:00,19135,1275.537,74.37436306,49.43873034,178.773,727.155,-548.382,1275.537
2022-10-16T14:00:00+02:00,19123,1290.725,71.4760488,47.48272417,-135.871,577.427,-713.298,1290.725
2022-10-16T15:00:00+02:00,19121,926.748,61.42305302,47.14791386,-34.256,446.246,-480.502,926.748
2022-10-16T16:00:00+02:00,19115.5,1687.572,41.70346255,46.18349135,211.74,949.656,-737.916,1687.572
2022-10-16T17:00:00+02:00,19151,3116.756,52.58692957,52.88286335,1090.558,2103.657,-1013.099,3116.756
2022-10-16T18:00:00+02:00,19129,1198.185,55.94245408,48.82635918,-98.053,550.066,-648.119,1198.185
2022-10-16T19:00:00+02:00,19129.5,855.068,61.93742751,48.92225522,72.948,464.008,-391.06,855.068
2022-10-16T20:00:00+02:00,19125.5,876.239,38.36361314,48.14497079,125.731,500.985,-375.254,876.239
2022-10-16T21:00:00+02:00,19366.5,13453.603,56.71982047,74.46693169,7980.153,10716.878,-2736.725,13453.603
2022-10-16T22:00:00+02:00,19324.5,9967.229,68.79250303,67.9897275,-987.127,4490.051,-5477.178,9967.229
2022-10-16T23:00:00+02:00,19138.5,7992.649,61.23861452,48.05497587,-3522.053,2235.298,-5757.351,7992.649
2022-10-17T00:00:00+02:00,19285,8784.001,42.30386809,58.40073856,2491.457,5637.729,-3146.272,8784.001
2022-10-17T01:00:00+02:00,19252.5,3256.945,27.87654122,55.74809434,-130.931,1563.007,-1693.938,3256.945
2022-10-17T02:00:00+02:00,19220,3005.167,33.87928631,53.14832434,-366.123,1319.522,-1685.645,3005.167
2022-10-17T03:00:00+02:00,19169,3245.821,23.113266,49.26573577,-253.497,1496.162,-1749.659,3245.821
2022-10-17T04:00:00+02:00,19196,2059.977,17.86427061,51.2943049,412.713,1236.345,-823.632,2059.977
2022-10-17T05:00:00+02:00,19183,2399.665,14.45134218,50.25244361,93.439,1246.552,-1153.113,2399.665
2022-10-17T06:00:00+02:00,19220.5,2331.08,17.31850567,53.20509339,530.294,1430.687,-900.393,2331.08
2022-10-17T07:00:00+02:00,19265.5,3409.049,22.00205154,56.53866063,274.147,1841.598,-1567.451,3409.049
2022-10-17T08:00:00+02:00,19232,4013.882,24.0584263,53.48407636,-131.398,1941.242,-2072.64,4013.882
2022-10-17T09:00:00+02:00,19288,3750.493,29.61412834,57.6072021,898.273,2324.383,-1426.11,3750.493
2022-10-17T10:00:00+02:00,19251,2271.771,26.64931939,54.18946854,-412.235,929.768,-1342.003,2271.771
2022-10-17T11:00:00+02:00,19333.5,4934.273,39.60701953,59.9019129,2143.741,3539.007,-1395.266,4934.273
2022-10-17T12:00:00+02:00,19385,9294.669,60.88492073,63.00331073,1806.579,5550.624,-3744.045,9294.669
2022-10-17T13:00:00+02:00,19448,16401.62,86.47618867,66.42448009,7238.354,11819.987,-4581.633,16401.62
2022-10-17T14:00:00+02:00,19506,10548.726,100,69.24422912,1997.038,6272.882,-4275.844,10548.726
2022-10-17T15:00:00+02:00,19570,18698.323,100,72.03508773,1066.877,9882.6,-8815.723,18698.323
2022-10-17T16:00:00+02:00,19460.5,15739.572,84.89370978,61.71627457,-3623.808,6057.882,-9681.69,15739.572
2022-10-17T17:00:00+02:00,19522,10211.266,73.77432038,64.76879666,806.934,5509.1,-4702.166,10211.266
2022-10-17T18:00:00+02:00,19496.5,5791.636,59.24743947,62.54207142,-663.59,2564.023,-3227.613,5791.636
2022-10-17T19:00:00+02:00,19510,4862.625,58.82369011,63.26217101,63.819,2463.222,-2399.403,4862.625
2022-10-17T20:00:00+02:00,19510.5,4653.711,54.23006642,63.29031919,1368.351,3011.031,-1642.68,4653.711
2022-10-17T21:00:00+02:00,19514.5,3365.995,53.47649379,63.53105171,549.191,1957.593,-1408.402,3365.995
2022-10-17T22:00:00+02:00,19525,2363.671,54.36190938,64.19481624,86.929,1225.3,-1138.371,2363.671
2022-10-17T23:00:00+02:00,19510.5,2719.845,52.27018899,62.50299293,-238.041,1240.902,-1478.943,2719.845
2022-10-18T00:00:00+02:00,19504.5,7643.594,39.36999703,61.77746677,1327.064,4485.329,-3158.265,7643.594
2022-10-18T01:00:00+02:00,19540,2224.019,29.38237167,64.40982036,189.817,1206.918,-1017.101,2224.019
2022-10-18T02:00:00+02:00,19584.5,4557.638,32.33425517,67.43717421,160.376,2359.007,-2198.631,4557.638
2022-10-18T03:00:00+02:00,19524.5,3408.264,27.18156734,60.02354942,-567.144,1420.56,-1987.704,3408.264
2022-10-18T04:00:00+02:00,19481.5,2947.811,18.48048336,55.32907939,-929.997,1008.907,-1938.904,2947.811
2022-10-18T05:00:00+02:00,19541,3666.956,12.83657702,59.99187414,1139.528,2403.242,-1263.714,3666.956
2022-10-18T06:00:00+02:00,19567,3510.55,30.83004849,61.86507915,349.912,1930.231,-1580.319,3510.55
2022-10-18T07:00:00+02:00,19542,2915.404,40.94806582,59.00437679,-705.77,1104.817,-1810.587,2915.404
2022-10-18T08:00:00+02:00,19627,9899.199,54.5713212,64.94042418,3267.267,6583.233,-3315.966,9899.199
2022-10-18T09:00:00+02:00,19652,7772.723,67.27021447,66.47786127,482.763,4127.743,-3644.98,7772.723
2022-10-18T10:00:00+02:00,19524.5,6540.633,57.15219714,53.57448026,-2740.183,1900.225,-4640.408,6540.633
2022-10-18T11:00:00+02:00,19520,8594.086,30.69236473,53.18212527,-1156.908,3718.589,-4875.497,8594.086
2022-10-18T12:00:00+02:00,19516,4286.422,4.74E-15,52.81188382,-268.97,2008.726,-2277.696,4286.422
2022-10-18T13:00:00+02:00,19553.5,3459.702,7.062881587,55.91078465,1044.772,2252.237,-1207.465,3459.702
2022-10-18T14:00:00+02:00,19621,5281.331,25.47322955,60.88958438,1120.631,3200.981,-2080.35,5281.331
2022-10-18T15:00:00+02:00,19531,11424.713,25.47322955,52.39393258,-2279.903,4572.405,-6852.308,11424.713
2022-10-18T16:00:00+02:00,19410.5,20029.802,18.41034797,43.6187505,-3885.18,8072.311,-11957.491,20029.802
2022-10-18T17:00:00+02:00,19369.5,18383.639,0,41.09664636,-1011.595,8686.022,-9697.617,18383.639
2022-10-18T18:00:00+02:00,19406,8450.386,4.063108172,44.19044501,792.184,4621.285,-3829.101,8450.386
2022-10-18T19:00:00+02:00,19397,4010.939,7.327917069,43.58259084,764.695,2387.817,-1623.122,4010.939
2022-10-18T20:00:00+02:00,19213,12715.79,7.327917069,33.45167179,-920.01,5897.89,-6817.9,12715.79
2022-10-18T21:00:00+02:00,19212.5,14273.865,3.264808897,33.42893154,-2093.919,6089.973,-8183.892,14273.865
2022-10-18T22:00:00+02:00,19356.5,13114.381,11.69161104,45.02078849,5408.233,9261.307,-3853.074,13114.381
2022-10-18T23:00:00+02:00,19289,6999.696,21.34692656,41.38316957,-1430.766,2784.465,-4215.231,6999.696
2022-10-19T00:00:00+02:00,19315,2668.057,33.30968611,43.28408716,-75.145,1296.456,-1371.601,2668.057
2022-10-19T01:00:00+02:00,19320.5,3001.414,34.08571805,43.70002001,216.518,1608.966,-1392.448,3001.414
2022-10-19T02:00:00+02:00,19226.5,4028.914,30.58949462,38.50291223,-1318.368,1355.273,-2673.641,4028.914
2022-10-19T03:00:00+02:00,19307.5,2989.854,32.205411,44.61531072,1088.306,2039.08,-950.774,2989.854
2022-10-19T04:00:00+02:00,19281,2090.682,36.74604764,43.10579276,-206.206,942.238,-1148.444,2090.682
2022-10-19T05:00:00+02:00,19280.5,1991.619,58.3284038,43.07617853,57.237,1024.428,-967.191,1991.619
2022-10-19T06:00:00+02:00,19269.5,2347.513,70.5072618,42.386261,133.883,1240.698,-1106.815,2347.513
2022-10-19T07:00:00+02:00,19250,3156.769,75.64027599,41.12869286,179.445,1668.107,-1488.662,3156.769
2022-10-19T08:00:00+02:00,19188,8853.662,59.13327777,37.33577567,-1507.51,3673.076,-5180.586,8853.662
2022-10-19T09:00:00+02:00,19214,4090.354,51.81494834,39.84127017,303.518,2196.936,-1893.418,4090.354
2022-10-19T10:00:00+02:00,19190,4879.875,43.73332506,38.31826223,-477.139,2201.368,-2678.507,4879.875
2022-10-19T11:00:00+02:00,19262.5,4986.618,65.83220837,45.14057592,1598.376,3292.497,-1694.121,4986.618
2022-10-19T12:00:00+02:00,19206.5,4104.01,64.48322114,41.33734763,-1135.22,1484.395,-2619.615,4104.01
2022-10-19T13:00:00+02:00,19197,9196.375,64.83748988,40.71071317,12.569,4604.472,-4591.903,9196.375
2022-10-19T14:00:00+02:00,19164.5,8070.899,36.7212286,38.55732183,-1067.729,3501.585,-4569.314,8070.899
2022-10-19T15:00:00+02:00,19120,12443.656,19.63101133,35.76757327,-2078.92,5182.368,-7261.288,12443.656
2022-10-19T16:00:00+02:00,19146.5,8383.614,15.34649896,38.61586763,1270.98,4827.297,-3556.317,8383.614
2022-10-19T17:00:00+02:00,19262,9334.506,43.46276024,49.19112432,2579.484,5956.995,-3377.511,9334.506
2022-10-19T18:00:00+02:00,19170.5,5774.091,61.1429786,42.88751268,-1770.963,2001.564,-3772.527,5774.091
2022-10-19T19:00:00+02:00,19178,6859.526,70.28006859,43.52632546,-471.646,3193.94,-3665.586,6859.526
2022-10-19T20:00:00+02:00,19181,2708.023,56.88569762,43.79712364,-186.147,1260.938,-1447.085,2708.023
2022-10-19T21:00:00+02:00,19227.5,3111.347,69.48741577,47.96230688,-696.191,1207.578,-1903.769,3111.347
2022-10-19T22:00:00+02:00,19190.5,3650.233,73.39101445,45.09833015,-848.505,1400.864,-2249.369,3650.233
2022-10-19T23:00:00+02:00,19193.5,1941.418,77.32931836,45.38310435,430.382,1185.9,-755.518,1941.418
2022-10-20T00:00:00+02:00,19140,3969.204,60.71533581,41.2717476,-1155.298,1406.953,-2562.251,3969.204
2022-10-20T01:00:00+02:00,19121.5,3029.02,47.86854374,39.92484307,-762.208,1133.406,-1895.614,3029.02
2022-10-20T02:00:00+02:00,18968.5,13408.375,23.99127746,30.933615,-8446.035,2481.17,-10927.205,13408.375
2022-10-20T03:00:00+02:00,19037,8357.955,22.67413698,37.69846776,815.255,4586.605,-3771.35,8357.955
2022-10-20T04:00:00+02:00,19056.5,4222.583,28.01757282,39.51469514,69.767,2146.175,-2076.408,4222.583
2022-10-20T05:00:00+02:00,19034.5,2363.072,41.21645414,38.16297596,-664.274,849.399,-1513.673,2363.072
2022-10-20T06:00:00+02:00,19171.5,8230.953,62.198974,49.70182822,3570.487,5900.72,-2330.233,8230.953
2022-10-20T07:00:00+02:00,19132.5,3749.858,75.0890318,47.01242799,-1061.576,1344.141,-2405.717,3749.858
2022-10-20T08:00:00+02:00,19126.5,3268.344,89.70506527,46.59470254,-154.56,1556.892,-1711.452,3268.344
2022-10-20T09:00:00+02:00,19138.5,3339.234,85.96779537,47.59757187,755.634,2047.434,-1291.8,3339.234
2022-10-20T10:00:00+02:00,19104,2912.245,82.36210693,44.98225811,-313.693,1299.276,-1612.969,2912.245
