time,close,Volume,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 3,Lower ATR 3,K,RSI
2022-10-15T07:30:00+02:00,19165.5,240.784,19171.07635,19177.32361,19193.84119,19234.28435,19285.11399,19202.0114,19152.63582,19251.38698,19103.26024,30.48051615,44.41041599
2022-10-15T07:45:00+02:00,19167,192.198,19170.17049,19176.3851,19192.30741,19231.88134,19282.7751,19199.95233,19152.81786,19247.0868,19105.6834,46.62228358,44.9310842
2022-10-15T08:00:00+02:00,19156,500.682,19167.0215,19174.53191,19190.2327,19229.17129,19280.2647,19198.02291,19151.0409,19245.00491,19104.0589,38.3656827,41.83645497
2022-10-15T08:15:00+02:00,19170.5,277.862,19167.7945,19174.16537,19189.10512,19227.07589,19278.09114,19197.3713,19150.95944,19243.78316,19104.54758,45.61802246,47.0168133
2022-10-15T08:30:00+02:00,19166,119.681,19167.39572,19173.42306,19187.78483,19224.89461,19275.87151,19195.36428,19151.48184,19239.24673,19107.5994,47.63987149,45.65771065
2022-10-15T08:45:00+02:00,19160,423.493,19165.75223,19172.20278,19186.19712,19222.57694,19273.57703,19193.3982,19151.00736,19235.78904,19108.61652,53.2095266,43.83811713
2022-10-15T09:00:00+02:00,19164.5,221.433,19165.47395,19171.50253,19184.95729,19220.50276,19271.41709,19191.75542,19151.24964,19232.2612,19110.74386,49.23809082,45.58953054
2022-10-15T09:15:00+02:00,19136,718.737,19158.92419,19168.27503,19182.15973,19217.48481,19268.73556,19190.117,19146.43306,19233.80094,19102.74912,31.07447436,37.59346421
2022-10-15T09:30:00+02:00,19159,504.585,19158.94103,19167.43184,19180.83631,19215.39607,19266.56258,19189.39224,19145.47144,19233.31304,19101.55064,47.17282448,45.84801276
2022-10-15T09:45:00+02:00,19157,195.268,19158.50969,19166.48349,19179.47424,19213.31049,19264.39302,19187.16101,19145.80598,19228.51604,19104.45095,56.41358437,45.28706264
2022-10-15T10:00:00+02:00,19149,574.629,19156.39643,19164.89409,19177.73285,19211.01369,19262.10801,19185.20178,19144.58639,19225.81716,19103.97101,75.60796895,43.0197258
2022-10-15T10:15:00+02:00,19140,446.675,19152.75278,19162.63099,19175.57669,19208.47749,19259.69003,19182.70242,19142.55956,19222.84527,19102.4167,56.90090708,40.55951752
2022-10-15T10:30:00+02:00,19123.5,2051.577,19146.25216,19159.07362,19172.60088,19205.44258,19256.9932,19182.10424,19136.04301,19228.16546,19089.98179,29.68624292,36.44457949
2022-10-15T10:45:00+02:00,19066,4232.709,19128.41835,19150.61239,19166.5094,19200.46248,19253.21116,19178.53367,19122.6911,19234.37623,19066.84854,10.49185834,26.39478414
2022-10-15T11:00:00+02:00,19094.5,1129.155,19120.88094,19145.51126,19162.39458,19196.67811,19250.06836,19174.08102,19116.9415,19231.22055,19059.80197,15.26530817,35.83883304
2022-10-15T11:15:00+02:00,19094.5,557.304,19115.01851,19140.87387,19158.51489,19193.02889,19246.9878,19168.18865,19113.55909,19222.81821,19058.92953,30.53061633,35.83883304
2022-10-15T11:30:00+02:00,19111,953.375,19114.1255,19138.15807,19155.79975,19190.09929,19244.29497,19165.20036,19111.11577,19219.28495,19057.03118,54.02190473,40.92792517
2022-10-15T11:45:00+02:00,19095.5,775.454,19109.9865,19134.28006,19152.35405,19186.72074,19241.34854,19161.17648,19107.38364,19214.96931,19053.59081,58.44991934,37.88774544
2022-10-15T12:00:00+02:00,19108,517.076,19109.54506,19131.89096,19149.81953,19183.90929,19238.70797,19158.18764,19105.59429,19210.78098,19053.00095,69.32788163,41.65191465
2022-10-15T12:15:00+02:00,19160.5,1630.295,19120.86838,19134.49179,19150.42985,19183.07324,19237.1593,19163.48155,19105.50202,19221.46109,19047.52248,79.16992657,54.20485027
2022-10-15T12:30:00+02:00,19143.5,1025.114,19125.89763,19135.31071,19150.03386,19181.65991,19235.30466,19163.94407,19106.67736,19221.21078,19049.41065,88.27584636,50.42204934
2022-10-15T12:45:00+02:00,19144,397.213,19129.92038,19136.10065,19149.68906,19180.31491,19233.49665,19163.72448,19108.47682,19218.97214,19053.22916,91.06288369,50.53139732
2022-10-15T13:00:00+02:00,19148,527.188,19133.93807,19137.18241,19149.59255,19179.16081,19231.80364,19163.65454,19110.71028,19216.59879,19057.76602,87.76553501,51.45386572
2022-10-15T13:15:00+02:00,19137,354.828,19134.6185,19137.16583,19148.87297,19177.65507,19229.92634,19162.67566,19111.65599,19213.69533,19060.63633,85.77461019,48.76101681
2022-10-15T13:30:00+02:00,19140.5,271.006,19135.9255,19137.46893,19148.39452,19176.3281,19228.15553,19161.47806,19113.4598,19209.49632,19065.44154,84.73458221,49.66369991
2022-10-15T13:45:00+02:00,19156.5,708.724,19140.49761,19139.19903,19148.85769,19175.61995,19226.7366,19163.13608,19115.26198,19211.01018,19067.38788,87.40400296,53.68096876
2022-10-15T14:00:00+02:00,19149.5,340.519,19142.49814,19140.13548,19148.89439,19174.6871,19225.20717,19162.96988,19117.30108,19208.63869,19071.63227,90.969359,51.73560043
2022-10-15T14:15:00+02:00,19187,1426.372,19152.38744,19144.39589,19151.07185,19175.12684,19224.45059,19168.49212,19120.29966,19216.68459,19072.1072,96.41241252,60.08150742
2022-10-15T14:30:00+02:00,19173,487.813,19156.96801,19146.99627,19152.32489,19175.05089,19223.43177,19170.44277,19123.54976,19217.33577,19076.65676,91.67030663,56.17598798
2022-10-15T14:45:00+02:00,19156.5,470.779,19156.86401,19147.86024,19152.56347,19174.38835,19222.10638,19171.13199,19124.58849,19217.67549,19078.04499,82.33363629,51.89445285
2022-10-15T15:00:00+02:00,19143,713.761,19153.78312,19147.4184,19152.01698,19173.26734,19220.53992,19170.13503,19124.70178,19215.56828,19079.26852,65.13247318,48.62875182
2022-10-15T15:15:00+02:00,19112.5,2260.82,19144.60909,19144.244,19149.75887,19171.09708,19218.40052,19170.01658,19118.47142,19221.56174,19066.92626,38.10946324,42.17178927
2022-10-15T15:30:00+02:00,19130.5,755.171,19141.47374,19142.99455,19148.65836,19169.64718,19216.65991,19169.14051,19116.84858,19221.43245,19064.55664,25.4484589,46.67214276
2022-10-15T15:45:00+02:00,19161,901.786,19145.81291,19144.63141,19149.3636,19169.33836,19215.55774,19172.30266,19116.96015,19227.64517,19061.61764,30.03450303,53.30351065
2022-10-15T16:00:00+02:00,19147.5,615.368,19146.18782,19144.89219,19149.25711,19168.55841,19214.21006,19172.55121,19117.23316,19227.86926,19061.91512,44.26099729,50.32077399
2022-10-15T16:15:00+02:00,19127,899.863,19141.92386,19143.26562,19147.98527,19167.07419,19212.48313,19171.59186,19114.93939,19228.24433,19058.28692,43.19989837,46.10202329
2022-10-15T16:30:00+02:00,19148,471.463,19143.27411,19143.69602,19147.98612,19166.39296,19211.20623,19172.24896,19115.14309,19229.35482,19058.03722,38.28902133,50.66493794
2022-10-15T16:45:00+02:00,19132.5,274.908,19140.87986,19142.6782,19147.10119,19165.1825,19209.64769,19170.3345,19115.02191,19225.64709,19059.70932,32.98417583,47.47052536
2022-10-15T17:00:00+02:00,19128.5,238.175,19138.12878,19141.38927,19146.03827,19163.87241,19208.04081,19167.64155,19115.137,19220.1461,19062.63245,34.0097332,46.6530466
2022-10-15T17:15:00+02:00,19134,252.895,19137.21128,19140.71752,19145.35037,19162.80554,19206.57465,19166.13035,19115.3047,19216.956,19064.47904,29.01175508,47.97956655
2022-10-15T17:30:00+02:00,19126.5,378.539,19134.83099,19139.42502,19144.2732,19161.50891,19204.98902,19164.48693,19114.36311,19214.61075,19064.23929,26.81318415,46.28925179
2022-10-15T17:45:00+02:00,19125,281.134,19132.64633,19138.11365,19143.17188,19160.20502,19203.40508,19162.34971,19113.8776,19210.82183,19065.40548,27.4435265,45.94065521
2022-10-15T18:00:00+02:00,19120.5,295.715,19129.94714,19136.51241,19141.87634,19158.78699,19201.76339,19159.76733,19113.2575,19206.27715,19066.74768,24.65227947,44.84945099
2022-10-15T18:15:00+02:00,19136.5,742.64,19131.40333,19136.51129,19141.56912,19157.99102,19200.47105,19160.21228,19112.8103,19207.61426,19065.40832,38.77476106,49.44720931
2022-10-15T18:30:00+02:00,19115.5,352.033,19127.86926,19134.60117,19140.07946,19156.47349,19198.78845,19158.39494,19110.80739,19205.9825,19063.21984,35.98134629,44.23473718
2022-10-15T18:45:00+02:00,19117,494.422,19125.45387,19133.00106,19138.76063,19155.06372,19197.16888,19156.16671,19109.83541,19202.49801,19063.50411,29.61194741,44.68329139
2022-10-15T19:00:00+02:00,19126,327.234,19125.57523,19132.3646,19138.03145,19154.02573,19195.75959,19155.26842,19109.46078,19201.07605,19063.65315,19.52024294,47.41628362
2022-10-15T19:15:00+02:00,19111.5,166.897,19122.4474,19130.46782,19136.51537,19152.50695,19194.09109,19153.02136,19107.91428,19198.12845,19062.80719,13.34285781,43.67258293
2022-10-15T19:30:00+02:00,19101,649.163,19117.68131,19127.78893,19134.48592,19150.66742,19192.2477,19150.41008,19105.16778,19195.65237,19059.92548,11.69414455,41.1395594
2022-10-15T19:45:00+02:00,19099.5,255.502,19113.64102,19125.21721,19132.48673,19148.84001,19190.41111,19147.25827,19103.17614,19191.34041,19059.09401,0,40.77571261
2022-10-15T20:00:00+02:00,19100.5,271.686,19110.72079,19122.97019,19130.65891,19147.11358,19188.63069,19144.43689,19101.50348,19187.3703,19058.57007,1.43644151,41.14939555
2022-10-15T20:15:00+02:00,19109,509.897,19110.3384,19121.70017,19129.42126,19145.75238,19187.05385,19143.16925,19100.23109,19186.10742,19057.29292,15.22543245,44.36284829
2022-10-15T20:30:00+02:00,19120,230.061,19112.48542,19121.54561,19128.8829,19144.83266,19185.72605,19142.33833,19100.75289,19183.92377,19059.16745,44.13877419,48.29737103
2022-10-15T20:45:00+02:00,19111.5,256.47,19112.26644,19120.63237,19127.88959,19143.6422,19184.25623,19141.04704,19100.2177,19181.87638,19059.38837,61.297276,45.6130923
2022-10-15T21:00:00+02:00,19112,264.236,19112.20723,19119.84761,19126.98162,19142.51212,19182.82541,19140.41123,19099.28399,19181.53847,19058.15675,66.83671561,45.80390526
2022-10-15T21:15:00+02:00,19091,1353.569,19107.49451,19117.2251,19124.92552,19140.67241,19181.00708,19140.60561,19093.8446,19187.36662,19047.08359,37.92337387,39.53079364
2022-10-15T21:30:00+02:00,19082.5,408.443,19101.94018,19114.06827,19122.50121,19138.59482,19179.05645,19137.45731,19090.67923,19184.23539,19043.90115,19.32843055,37.30380523
2022-10-15T21:45:00+02:00,19090,201.431,19099.2868,19111.88025,19120.644,19136.85929,19177.29295,19134.17007,19089.59043,19178.74972,19045.01078,9.659246859,40.48949221
2022-10-15T22:00:00+02:00,19086,389.078,19096.33418,19109.5275,19118.66434,19135.04289,19175.48517,19131.40376,19087.65123,19175.15629,19043.89871,15.83724716,39.34135281
2022-10-15T22:15:00+02:00,19098,237.787,19096.70436,19108.47954,19117.48352,19133.71993,19173.95081,19130.72179,19086.2373,19175.20628,19041.75281,37.45080491,44.43210731
2022-10-15T22:30:00+02:00,19082.5,189.541,19093.54784,19106.11777,19115.48446,19131.89064,19172.13991,19128.057,19084.17854,19171.93545,19040.30008,35.3216656,39.78728721
2022-10-15T22:45:00+02:00,19093.5,271.084,19093.53721,19104.9707,19114.22821,19130.51955,19170.58268,19126.34284,19083.59856,19169.08712,19040.85428,50.18095103,44.24204878
2022-10-15T23:00:00+02:00,19079.5,1111.904,19090.41783,19102.65518,19112.24374,19128.69742,19168.77906,19125.60788,19079.70248,19171.51328,19033.79708,37.2541677,40.16876402
2022-10-15T23:15:00+02:00,19073.5,183.177,19086.65831,19100.00471,19110.02981,19126.72609,19166.89235,19122.06793,19077.94149,19166.19438,19033.81504,33.44636419,38.53144706
2022-10-15T23:30:00+02:00,19083.5,169.768,19085.95646,19098.50428,19108.51382,19125.1823,19165.24102,19119.81299,19077.19557,19162.4304,19034.57816,28.83730279,42.72194819
2022-10-15T23:45:00+02:00,19062,342.003,19080.63281,19095.18571,19105.85589,19122.92579,19163.19664,19116.57951,19073.79191,19159.36711,19031.00431,20.15052837,36.89775168
2022-10-16T00:00:00+02:00,19049,1114.786,19073.60329,19090.98701,19102.60698,19120.28558,19160.93532,19112.85268,19069.12134,19156.58402,19025.39,16.42822434,33.8893375
2022-10-16T00:15:00+02:00,19065,690.507,19071.69145,19088.62455,19100.45801,19118.3111,19159.03561,19111.39268,19065.85643,19156.92892,19020.32018,18.03866522,40.33702447
2022-10-16T00:30:00+02:00,19079.5,330.827,19073.42668,19087.79505,19099.26041,19116.92498,19157.46065,19110.82973,19064.76036,19156.89911,19018.69099,51.37199855,45.52243152
2022-10-16T00:45:00+02:00,19054.5,270.794,19069.22075,19084.76823,19096.70267,19114.69552,19155.42182,19107.97901,19061.55745,19154.40056,19015.13589,66.58061025,39.1970338
2022-10-16T01:00:00+02:00,19048,4074.194,19064.50503,19081.42566,19093.91966,19112.31354,19153.29466,19109.62138,19053.22994,19166.01283,18996.83849,59.54444572,37.72913125
2022-10-16T01:15:00+02:00,19108,4245.461,19074.17058,19083.84151,19094.72425,19112.15948,19152.39773,19118.3804,19049.30262,19187.45817,18980.22485,59.54444572,54.62224207
2022-10-16T01:30:00+02:00,19072.5,2077.698,19073.79934,19082.81046,19093.4543,19110.74307,19150.8156,19119.02514,19046.59578,19191.4545,18974.16642,64.72632629,46.57196141
2022-10-16T01:45:00+02:00,19063,751.367,19071.39949,19081.00951,19091.71405,19109.03796,19149.07668,19116.78029,19045.23874,19188.32184,18973.69719,71.06361861,44.67446571
2022-10-16T02:00:00+02:00,19091.5,857.117,19075.86627,19081.96319,19091.70182,19108.41161,19147.93655,19118.03605,19045.89033,19190.18178,18973.74461,65.4167607,51.10996909
2022-10-16T02:15:00+02:00,19105.5,309.305,19082.45154,19084.1029,19092.49029,19108.30762,19147.09622,19118.7777,19049.4281,19188.1273,18980.0785,77.26922111,53.94403933
2022-10-16T02:30:00+02:00,19120.5,296.817,19090.90675,19087.41173,19094.09084,19108.74306,19146.56956,19121.82404,19052.99941,19190.64867,18984.17479,93.26276144,56.83143199
2022-10-16T02:45:00+02:00,19136,903.754,19100.92748,19091.82884,19096.48565,19109.71653,19146.36026,19125.78314,19057.87455,19193.69172,18989.96597,98.90961935,59.64672688
2022-10-16T03:00:00+02:00,19115,366.459,19104.0547,19093.93531,19097.54361,19109.90522,19145.73927,19127.35716,19060.51347,19194.20084,18993.66979,93.29317884,54.46422076
2022-10-16T03:15:00+02:00,19130,222.465,19109.82032,19097.21392,19099.39826,19110.62289,19145.4276,19129.92706,19064.50078,19195.35334,18999.0745,90.27818947,57.31697922
2022-10-16T03:30:00+02:00,19140,755.002,19116.52692,19101.10356,19101.71836,19111.67207,19145.32012,19133.30148,19068.90565,19197.69731,19004.50982,89.52907989,59.15416645
2022-10-16T03:45:00+02:00,19136,221.275,19120.85427,19104.27597,19103.67731,19112.54093,19145.13556,19135.03118,19073.52076,19196.54159,19012.01035,93.8490874,58.07733039
2022-10-16T04:00:00+02:00,19148.5,356.747,19126.99777,19108.29633,19106.23861,19113.82518,19145.20219,19138.17617,19078.4165,19197.93584,19018.65683,96.86407677,60.49738308
2022-10-16T04:15:00+02:00,19125,326.733,19126.55382,19109.81485,19107.31069,19114.22428,19144.80214,19139.70327,19079.92643,19199.48011,19020.14959,88.3448916,54.16669701
2022-10-16T04:30:00+02:00,19107.5,613.901,19122.31964,19109.60441,19107.32151,19113.98413,19144.06349,19139.60794,19079.60088,19199.615,19019.59381,68.5603845,49.9729338
2022-10-16T04:45:00+02:00,19105,243.072,19118.47083,19109.18583,19107.18885,19113.66327,19143.28995,19138.40339,19079.96826,19196.83852,19021.53313,45.1498598,49.38469914
2022-10-16T05:00:00+02:00,19119.5,252.378,19118.69953,19110.12348,19107.89234,19113.87172,19142.81886,19138.68265,19081.56431,19195.80098,19024.44598,38.31045218,52.85125777
2022-10-16T05:15:00+02:00,19107,207.053,19116.09964,19109.83953,19107.84135,19113.6263,19142.10958,19137.75161,19081.92744,19193.57578,19026.10327,28.0692918,49.69169333
2022-10-16T05:30:00+02:00,19115.5,260.893,19115.96638,19110.35411,19108.27899,19113.69322,19141.58266,19136.98676,19083.72146,19190.25206,19030.45617,25.39664627,51.80176227
2022-10-16T05:45:00+02:00,19113,78.067,19115.30719,19110.59465,19108.54876,19113.66846,19141.01666,19135.75354,19085.43576,19186.07132,19035.11798,13.38397028,51.12259677
2022-10-16T06:00:00+02:00,19107,373.438,19113.46115,19110.26786,19108.46026,19113.4303,19140.34307,19135.52255,19085.01318,19186.03191,19034.50382,12.65002283,49.44700955
2022-10-16T06:15:00+02:00,19139,368.977,19119.13645,19112.87988,19110.20539,19114.34351,19140.31647,19138.86637,19086.89338,19190.83935,19034.9204,29.61024627,57.45597035
2022-10-16T06:30:00+02:00,19127,266.29,19120.8839,19114.16352,19111.16508,19114.79552,19140.05278,19139.61526,19088.71178,19190.51875,19037.8083,38.24417221,54.00097947
2022-10-16T06:45:00+02:00,19122.5,142.68,19121.24304,19114.92138,19111.81279,19115.07068,19139.7052,19139.05514,19090.78762,19187.32266,19042.5201,48.06381833,52.72068826
2022-10-16T07:00:00+02:00,19132,345.693,19123.63347,19116.47399,19112.96635,19115.6753,19139.55262,19140.49105,19092.45692,19188.52517,19044.4228,41.11325032,55.13878639
2022-10-16T07:15:00+02:00,19140,232.345,19127.27048,19118.61271,19114.51113,19116.54404,19139.56148,19142.69999,19094.52544,19190.87453,19046.3509,50.49096459,57.12732672
2022-10-16T07:30:00+02:00,19139,195.862,19129.87704,19120.4661,19115.91049,19117.34604,19139.55036,19143.26143,19097.67078,19188.85208,19052.08013,71.06104777,56.78846833
2022-10-16T07:45:00+02:00,19137.5,103.785,19131.57103,19122.01464,19117.14418,19118.06582,19139.50976,19143.71744,19100.31184,19187.12304,19056.90624,82.15196308,56.249493
2022-10-16T08:00:00+02:00,19130,291.517,19131.22191,19122.74058,19117.87879,19118.49205,19139.32145,19143.82175,19101.65941,19185.9841,19059.49706,75.98345283,53.51462776
2022-10-16T08:15:00+02:00,19116,490.593,19127.83927,19122.1278,19117.77144,19118.40304,19138.85964,19142.77461,19101.481,19184.06821,19060.18739,45.40681876,48.7498559
2022-10-16T08:30:00+02:00,19118.5,326.19,19125.76387,19121.798,19117.81307,19118.40651,19138.45648,19142.04146,19101.55454,19182.52838,19061.06762,20.35934277,49.61261213
2022-10-16T08:45:00+02:00,19120,155.892,19124.48301,19121.63455,19117.93804,19118.46342,19138.091,19140.5749,19102.69419,19178.45561,19064.81348,8.682416695,50.15480308
2022-10-16T09:00:00+02:00,19123,272.591,19124.15345,19121.75868,19118.22729,19118.62544,19137.79217,19139.88187,19103.63549,19176.12824,19067.38912,18.38444669,51.28386541
2022-10-16T09:15:00+02:00,19116.5,163.519,19122.45269,19121.28062,19118.12859,19118.54953,19137.37054,19138.68072,19103.88051,19173.48093,19069.08031,15.08118884,48.70941629
2022-10-16T09:30:00+02:00,19124,195.422,19122.79653,19121.52783,19118.4641,19118.74419,19137.10578,19138.61364,19104.44202,19172.78526,19070.2704,21.17923682,51.72099659
2022-10-16T09:45:00+02:00,19123.5,275.389,19122.95286,19121.70712,19118.75186,19118.91404,19136.83636,19138.5368,19104.87744,19172.19616,19071.21808,22.54276023,51.50388141
2022-10-16T10:00:00+02:00,19143,430.815,19127.40778,19123.64284,19120.13747,19119.77425,19136.95841,19140.69897,19106.58671,19174.81123,19072.47444,55.87609356,58.77260978
2022-10-16T10:15:00+02:00,19170.5,2635.092,19136.98383,19127.90258,19123.01533,19121.58589,19137.6226,19146.7047,19109.10046,19184.30895,19071.49621,77.73222007,66.4171558
2022-10-16T10:30:00+02:00,19169,556.843,19144.09853,19131.63871,19125.64303,19123.27925,19138.24394,19150.49068,19112.78674,19188.19462,19075.0828,98.6528988,65.70153228
2022-10-16T10:45:00+02:00,19155.5,502.795,19146.63219,19133.80792,19127.34914,19124.42999,19138.58564,19152.67046,19114.94537,19190.39555,19077.22028,85.61123845,59.48900607
2022-10-16T11:00:00+02:00,19152.5,213.172,19147.93615,19135.5072,19128.78633,19125.43249,19138.86117,19153.41527,19117.59912,19189.23143,19081.78297,70.09159041,58.17261925
2022-10-16T11:15:00+02:00,19136.5,435.73,19145.39478,19135.59745,19129.22711,19125.82776,19138.81442,19153.79781,19117.3971,19190.19852,19080.99638,43.57084114,51.61285669
2022-10-16T11:30:00+02:00,19138,207.865,19143.7515,19135.81587,19129.72842,19126.26248,19138.79829,19153.18048,19118.45125,19187.90972,19083.72201,29.76995972,52.15753367
2022-10-16T11:45:00+02:00,19130.5,257.606,19140.80672,19135.33261,19129.77251,19126.41382,19138.63397,19151.99261,19118.6726,19185.31261,19085.3526,12.83607508,49.17679471
2022-10-16T12:00:00+02:00,19135,192.439,19139.51634,19135.30237,19130.07122,19126.72047,19138.56201,19151.0938,19119.51094,19182.67666,19087.92808,11.65739467,50.98670372
2022-10-16T12:15:00+02:00,19117.5,823.394,19134.62382,19133.68397,19129.35287,19126.39117,19138.14494,19150.02601,19117.34193,19182.7101,19084.65784,5.166603107,44.36930193
2022-10-16T12:30:00+02:00,19125,1909.553,19132.48519,19132.89452,19129.10413,19126.34148,19137.88464,19151.67642,19114.11262,19189.24021,19076.54883,9.040153067,47.51333732
2022-10-16T12:45:00+02:00,19118.5,447.783,19129.37737,19131.58593,19128.49818,19126.06143,19137.50079,19149.70483,19113.46702,19185.94264,19077.22922,5.907442699,45.13265954
2022-10-16T13:00:00+02:00,19118.5,332.661,19126.96018,19130.3963,19127.92686,19125.79138,19137.12453,19147.89956,19112.89303,19182.9061,19077.88649,7.061534783,45.13265954
2022-10-16T13:15:00+02:00,19127.5,216.953,19127.08014,19130.133,19127.90247,19125.8524,19136.93395,19147.0646,19113.20139,19180.92781,19079.33818,9.63960872,49.21856725
2022-10-16T13:30:00+02:00,19129,197.76,19127.50677,19130.03,19127.96518,19125.96481,19136.77684,19146.03792,19114.02208,19178.05376,19082.00624,16.82959041,49.88836951
2022-10-16T13:45:00+02:00,19135,528.163,19129.17194,19130.48182,19128.36717,19126.2875,19136.74166,19146.84631,19114.11732,19179.57531,19081.38833,28.50934218,52.58253733
2022-10-16T14:00:00+02:00,19115,445.443,19126.02262,19129.07438,19127.60333,19125.88438,19136.31113,19145.84141,19112.30735,19179.37548,19078.77328,21.17791763,44.07601802
2022-10-16T14:15:00+02:00,19116.5,401.587,19123.90648,19127.93125,19126.96886,19125.54922,19135.91883,19144.60778,19111.25472,19177.96084,19077.90166,14.53945805,44.79731892
2022-10-16T14:30:00+02:00,19121.5,251.496,19123.37171,19127.34659,19126.65635,19125.4046,19135.63331,19143.4748,19111.21839,19175.73121,19078.96197,14.1042952,47.2401066
2022-10-16T14:45:00+02:00,19123,192.199,19123.2891,19126.95145,19126.44742,19125.31873,19135.38314,19142.53478,19111.36811,19173.70145,19080.20144,29.41702822,47.9837598
2022-10-16T15:00:00+02:00,19124,170.066,19123.44708,19126.68314,19126.30756,19125.27163,19135.15773,19141.65337,19111.7129,19171.59385,19081.77242,45.06613421,48.5048659
2022-10-16T15:15:00+02:00,19126,187.713,19124.0144,19126.62103,19126.28999,19125.29764,19134.97639,19141.20054,19112.04152,19170.35956,19082.88251,54.28427293,49.59253486
2022-10-16T15:30:00+02:00,19122.5,344.374,19123.67786,19126.24639,19126.07342,19125.19773,19134.72934,19140.82022,19111.67256,19169.96788,19082.52491,53.14885646,47.69400653
2022-10-16T15:45:00+02:00,19121,224.595,19123.08278,19125.76945,19125.78351,19125.04781,19134.45747,19139.90943,19111.62946,19168.1894,19083.3495,46.72661614,46.86593856
2022-10-16T16:00:00+02:00,19116.5,230.864,19121.61994,19124.92677,19125.25302,19124.74253,19134.10187,19138.37818,19111.47536,19165.28101,19084.57253,26.28810992,44.37671842
2022-10-16T16:15:00+02:00,19109,456.915,19118.81551,19123.47888,19124.32428,19124.18029,19133.60481,19136.64805,19110.30971,19162.98639,19083.97137,12.11079337,40.51439386
2022-10-16T16:30:00+02:00,19105,416.623,19115.7454,19121.79898,19123.22003,19123.49528,19133.03838,19134.99178,19108.60618,19161.37739,19082.22058,1.178313506,38.58553048
2022-10-16T16:45:00+02:00,19115.5,583.17,19115.69086,19121.22635,19122.77889,19123.20974,19132.69108,19134.90538,19107.54732,19162.26344,19080.18926,17.34931089,45.87068318
2022-10-16T17:00:00+02:00,19144.5,1034.178,19122.09289,19123.34214,19124.0201,19123.9701,19132.92492,19139.57981,19107.10447,19172.05515,19074.62913,50.68264422,59.98798644
2022-10-16T17:15:00+02:00,19127.5,582.799,19123.29447,19123.72012,19124.21895,19124.09617,19132.8175,19140.86939,19106.57086,19175.16792,19072.27233,70.80789509,51.50742435
2022-10-16T17:30:00+02:00,19159.5,906.464,19131.34015,19126.97284,19126.23501,19125.36059,19133.34586,19145.57573,19108.36995,19182.78151,19071.16417,86.79191754,62.30893509
2022-10-16T17:45:00+02:00,19151,593.315,19135.709,19129.15713,19127.65015,19126.27629,19133.69545,19147.93124,19110.38302,19185.47946,19072.83479,81.54760717,58.57654819
2022-10-16T18:00:00+02:00,19143.5,329.207,19137.44034,19130.46102,19128.55586,19126.89142,19133.8896,19149.46556,19111.45649,19187.47462,19073.44743,85.07889889,55.42194243
2022-10-16T18:15:00+02:00,19129.5,410.049,19135.67582,19130.37366,19128.60981,19126.98458,19133.80268,19150.12787,19110.61945,19189.63628,19071.11103,67.79509581,50.00801548
2022-10-16T18:30:00+02:00,19122.5,320.66,19132.74786,19129.65787,19128.26067,19126.82442,19133.57886,19149.14392,19110.17182,19188.11602,19071.19972,52.24434024,47.5090422
2022-10-16T18:45:00+02:00,19129,138.269,19131.915,19129.59806,19128.30292,19126.90212,19133.48819,19148.62083,19110.5753,19186.66635,19072.52978,44.63625587,50.00725251
2022-10-16T19:00:00+02:00,19134,262.264,19132.37833,19129.99824,19128.62847,19127.15562,19133.49833,19148.69795,19111.29853,19186.09736,19073.89912,47.29959271,51.903518
2022-10-16T19:15:00+02:00,19141,86.448,19134.29426,19130.9984,19129.33541,19127.65006,19133.64687,19148.86241,19113.13439,19184.59044,19077.40636,57.1298682,54.50527029
2022-10-16T19:30:00+02:00,19144.5,250.944,19136.5622,19132.22582,19130.20196,19128.25184,19133.86179,19149.4924,19114.95923,19184.02557,19080.42607,65.25921228,55.79292408
2022-10-16T19:45:00+02:00,19129.5,255.412,19134.99282,19131.97802,19130.16185,19128.29642,19133.77541,19149.18984,19114.76619,19183.6135,19080.34253,61.66669799,49.3467179
2022-10-16T20:00:00+02:00,19125,200.91,19132.7722,19131.34365,19129.86689,19128.17869,19133.60164,19147.82606,19114.86124,19180.79089,19081.89642,42.7460471,47.5710027
2022-10-16T20:15:00+02:00,19119.5,222.476,19129.82282,19130.26696,19129.27449,19127.86874,19133.3224,19146.07205,19114.46186,19177.68225,19082.85167,18.5682448,45.41973482
2022-10-16T20:30:00+02:00,19122,175.406,19128.08441,19129.51541,19128.85881,19127.65914,19133.0982,19144.44158,19114.58925,19174.2939,19084.73693,5.780869126,46.60179836
2022-10-16T20:45:00+02:00,19125.5,277.447,19127.5101,19129.15038,19128.66688,19127.58203,19132.94774,19144.5461,19113.75466,19175.33754,19082.96321,7.998375867,48.29025644
2022-10-16T21:00:00+02:00,19138,181.952,19129.84119,19129.95489,19129.2002,19127.9541,19133.04778,19145.17949,19114.73029,19175.62868,19084.28109,29.47613598,53.89710126
2022-10-16T21:15:00+02:00,19159,391.593,19136.32092,19132.59535,19130.90304,19129.06288,19133.56169,19148.26819,19116.92251,19179.61388,19085.57683,60.47649218,61.45801373
2022-10-16T21:30:00+02:00,19327.5,9064.108,19178.80516,19150.31396,19142.13715,19136.14992,19137.40205,19178.54588,19122.08203,19235.00973,19065.61819,88.14442678,84.05468299
